Date Time, Water Temperature, X, N, R 
2018-06-25 20:42,31.6,0,0,0
2018-06-25 20:48,31.6,0,0,0
2018-06-25 20:54,31.6,0,0,0
2018-06-25 21:00,31.6,0,0,0
2018-06-25 21:06,31.6,0,0,0
2018-06-25 21:12,31.7,0,0,0
2018-06-25 21:18,31.7,0,0,0
2018-06-25 21:24,31.7,0,0,0
2018-06-25 21:30,31.7,0,0,0
2018-06-25 21:36,31.7,0,0,0
2018-06-25 21:42,31.7,0,0,0
2018-06-25 21:48,31.7,0,0,0
2018-06-25 21:54,31.7,0,0,0
2018-06-25 22:00,31.7,0,0,0
2018-06-25 22:06,31.7,0,0,0
2018-06-25 22:12,31.6,0,0,0
2018-06-25 22:18,31.6,0,0,0
2018-06-25 22:24,31.5,0,0,0
2018-06-25 22:30,31.4,0,0,0
2018-06-25 22:36,31.4,0,0,0
2018-06-25 22:42,31.4,0,0,0
2018-06-25 22:48,31.4,0,0,0
2018-06-25 22:54,31.4,0,0,0
2018-06-25 23:00,31.4,0,0,0
2018-06-25 23:06,31.3,0,0,0
2018-06-25 23:12,31.3,0,0,0
2018-06-25 23:18,31.3,0,0,0
2018-06-25 23:24,31.3,0,0,0
2018-06-25 23:30,31.3,0,0,0
2018-06-25 23:36,31.3,0,0,0
2018-06-25 23:42,31.2,0,0,0
2018-06-25 23:48,31.2,0,0,0
2018-06-25 23:54,31.2,0,0,0
2018-06-26 00:00,31.2,0,0,0
